"","PLAYER_ID","AVG_PLAYING_TIME","plateAppearances_batted","atBatsFaced_pitched","weighted_avg_hit_location_batted","weighted_avg_hit_distance_sc_batted","weighted_avg_launch_angle_batted","weighted_avg_babip_value_batted","weighted_avg_iso_value_batted","weighted_avg_max_times_faced_batted","weighted_avg_max_times_faced_pitched","weighted_avg_max_pitches_thrown_pitched","weighted_avg_max_at_bats_faced_pitched","weighted_avg_release_speed_pitched","weighted_avg_release_pos_x_pitched","weighted_avg_release_pos_z_pitched","weighted_avg_pfx_x_pitched","weighted_avg_pfx_z_pitched","weighted_avg_plate_x_pitched","weighted_avg_plate_z_pitched","weighted_avg_vx0_pitched","weighted_avg_vy0_pitched","weighted_avg_vz0_pitched","weighted_avg_ax_pitched","weighted_avg_ay_pitched","weighted_avg_az_pitched","weighted_avg_effective_speed_pitched","weighted_avg_release_spin_rate_pitched","weighted_avg_release_extension_pitched","weighted_avg_delta_home_win_exp_pitched","weighted_avg_delta_run_exp_pitched","total_double_batted","total_field_error_batted","total_field_out_batted","total_fielders_choice_batted","total_fielders_choice_out_batted","total_force_out_batted","total_grounded_into_double_play_batted","total_home_run_batted","total_sac_fly_batted","total_single_batted","total_strikeout_batted","total_walk_batted","total_caught_stealing_2b_batted","total_hit_by_pitch_batted","total_triple_batted","total_sac_fly_double_play_batted","total_sac_bunt_batted","total_strikeout_double_play_batted","total_double_play_batted","total_stolen_base_2b_batted","total_pickoff_caught_stealing_2b_batted","total_sac_bunt_double_play_batted","total_wild_pitch_batted","total_pickoff_3b_batted","total_triple_play_batted","total_pickoff_1b_batted","total_pickoff_2b_batted","total_passed_ball_batted","total_caught_stealing_3b_batted","total_pickoff_caught_stealing_3b_batted","total_caught_stealing_home_batted","total_pickoff_caught_stealing_home_batted","total_pickoff_error_3b_batted","total_stolen_base_3b_batted","total_weak_batted","total_topped_batted","total_under_batted","total_flare_burner_batted","total_solid_contact_batted","total_barrel_batted","total_fly_ball_batted","total_ground_ball_batted","total_line_drive_batted","total_popup_batted","total_at_bats_faced_as_starter_pitched","total_at_bats_faced_as_reliever_pitched","total_double_pitched","total_field_out_pitched","total_force_out_pitched","total_grounded_into_double_play_pitched","total_sac_bunt_pitched","total_sac_fly_pitched","total_single_pitched","total_strikeout_pitched","total_walk_pitched","total_double_play_pitched","total_field_error_pitched","total_fielders_choice_out_pitched","total_hit_by_pitch_pitched","total_home_run_pitched","total_triple_pitched","total_caught_stealing_2b_pitched","total_fielders_choice_pitched","total_pickoff_2b_pitched","total_strikeout_double_play_pitched","total_caught_stealing_3b_pitched","total_wild_pitch_pitched","total_sac_fly_double_play_pitched","total_sac_bunt_double_play_pitched","total_caught_stealing_home_pitched","total_triple_play_pitched","total_pickoff_caught_stealing_2b_pitched","total_pickoff_3b_pitched","total_passed_ball_pitched","total_pickoff_1b_pitched","total_pickoff_caught_stealing_3b_pitched","total_stolen_base_2b_pitched","total_pickoff_caught_stealing_home_pitched","total_stolen_base_3b_pitched","total_pickoff_error_3b_pitched","total_4-Seam Fastball_pitched","total_Curveball_pitched","total_Cutter_pitched","total_Sinker_pitched","total_Slider_pitched","total_Changeup_pitched","total_Pitch Out_pitched","total_Knuckle Curve_pitched","total_Split-Finger_pitched","total_Slow Curve_pitched","total_Sweeper_pitched","total_Screwball_pitched","total_Slurve_pitched","total_Knuckleball_pitched","total_Forkball_pitched","birthYear","birthCountry","weight","height","bats","throws","debutYear"
"127","0f423ceb0b439bee8578392faa44aea4bad7dc97",133,400,0,5.38503761471503,151.349767064811,17.8807493134474,0.18,0.135,2.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,185,1,1,8,5,10,1,50,75,27,2,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,91,102,62,14,13,81,115,59,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,"Colombia",197,74,"R","R",2019
"128","0f46bb1ed363d593af42cfddbe027922aff10780",469,1408,0,4.91556368440028,158.183214628795,15.5705024236379,0.192589688746588,0.133614581146336,2.59730113636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,5,503,3,3,30,17,37,4,197,378,133,3,14,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,273,206,229,60,81,221,368,241,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,"Cuba",225,74,"B","R",2016
"129","0f69eb701a55b4137c4f9912a16bf5e8e4ed6dc6",244,487,0,4.81611306077397,151.134829889567,12.7289944357536,0.184804928131417,0.123203285420945,2.43326488706365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,182,1,1,8,10,15,6,75,117,52,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,114,60,88,15,26,71,161,74,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,"USA",225,76,"L","R",2016
"130","0f6f7dd4c7c721f600af26ad567098a067b08504",123,0,246,0,0,0,0,0,0,1,15.5299145299145,3.85470085470085,89.2723430843848,-2.27676063203771,5.784144500407,0.159269278252612,0.561960341202008,0.138108659781576,2.53775714794465,5.64635616122606,-129.900002973615,-3.18835815071906,0.0267447920056843,26.6842558276269,-24.6167223873475,89.4760361975987,2401.89603471374,6.36796641398725,-0.000251460368335368,0.00427767314475648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,6,79,5,4,1,1,33,74,28,0,0,1,3,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,583,0,0,0,0,0,0,0,0,0,0,1993,"USA",230,75,"R","R",2019
"131","0fa22d499a0f8fcd14dd29eefc42c0c1baf25ef5",44,131,0,4.45897432574295,147.419356768528,16.2711189500739,0.16793893129771,0.0763358778625954,2.3206106870229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,46,1,1,2,0,1,1,16,39,15,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,18,16,7,3,15,34,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,"D.R.",195,73,"L","R",2020
"132","0faf14063418974e05d27176729d62e76f8e3cd6",90,270,0,5.01139410029832,150.953725081442,17.7453027065527,0.148148148148148,0.0962962962962963,2.06666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,115,2,1,7,2,6,1,32,62,12,1,16,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,49,63,40,3,6,52,72,38,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,"USA",200,73,"R","R",2017
"133","0fea51e726b4331c7feee982dbfccf81ecd13b45",154,0,462,0,0,0,0,0,0,1,15.5328152814041,3.85699024705212,92.624745683286,-0.265269888927924,6.93560204176155,0.13010025831398,0.614462734511248,-0.0208998383991478,2.26881055274322,0.371627645103999,-134.715473664826,-7.56119932186774,1.31236127300116,29.5570674697384,-21.5820609608833,93.0973112233877,2440.77848516069,6.6009281253834,-0.00117489537553214,-0.0308366392083441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,10,151,6,4,1,2,62,161,43,1,1,0,5,6,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,0,0,0,826,9,0,0,0,0,0,0,0,0,0,1993,"USA",225,78,"R","R",2019
"134","102be786b501ac586b0919515e7707ff61c84bf4",116,0,116,0,0,0,0,0,0,1.5,37.3333333333333,9.66666666666667,89.8238321357875,-1.57811845335551,5.96468907921609,-0.639190297590967,0.549351654347636,-0.0264979667736364,2.16669349463367,5.13981262381017,-130.658043736443,-4.5528152547304,-8.68935824551721,28.0477235973142,-24.4880560599599,88.4235990725544,2295.22208662617,5.80220345601819,0.000854418374284446,0.000422178685236723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,85,8,55,0,3,0,0,11,21,11,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,12,0,49,97,171,0,0,0,0,0,0,0,0,0,1994,"USA",190,73,"R","R",2021
"135","1039ef0b36a4d7d4c2e9b7b6c2084b3cf99c11dc",281,0,842,0,0,0,0,0,0,1,17.3347801866689,4.15071203117296,92.6313487785987,2.60323052967131,5.29681220746188,-0.0876901527310445,0.554573025151726,-0.389716576531338,2.12114187428517,-7.46906912487591,-134.710509082319,-3.55992453304244,0.939049752926644,28.4332003671237,-24.1062843747832,92.6091764878171,2656.16282145429,6.28179421683371,0.0010722820197014,-0.0101185715707483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842,22,240,26,18,0,10,117,264,102,1,6,3,14,14,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1523,0,0,31,1959,0,0,0,0,0,0,0,0,0,0,1994,"USA",235,72,"R","L",2017
"136","1080594ff37daba6840bed3cee5a87435bf7aaf3",234,0,234,0,0,0,0,0,0,2.9,86.6,23.4,89.5824405502169,-0.995540080415419,6.06178001423887,-0.362970365487902,0.321946497873223,0.0615370913305741,2.14151122646611,3.43694232763235,-130.436343920623,-4.4142906631451,-5.45463869794963,25.8095230204792,-27.0826483946307,90.1028716395479,2284.35082113773,6.43553686855096,-0.00300445090396867,0.0361319569547626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,42,17,92,8,4,1,3,29,36,27,0,1,1,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,114,0,292,201,90,0,0,0,0,0,0,0,0,0,2000,"USA",210,75,"R","R",2023
"137","10a4db5c6bf3b4f13c48ad7b40019d5b072331ff",324,971,0,4.97865444504299,156.344548628812,15.6086800769543,0.198764160659114,0.111225540679712,2.30278063851699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8,360,0,3,30,12,16,6,143,248,75,1,7,10,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,188,158,154,45,28,160,290,155,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,"USA",196,71,"R","R",2018
"138","10b63e5c9a5dcc616d43ed60a0888eb869f5daad",538,0,538,0,0,0,0,0,0,2.84,83.8,21.52,91.4091768527939,-1.0146878082594,5.63004088691781,-0.181841114306453,0.966056519560847,0.142563093060581,2.5099050850129,3.31562198053458,-133.057823672651,-4.12711896407622,-3.36052318201802,28.1173375827958,-19.0082203638768,91.430447526768,2473.07666339254,6.24405552291313,0.00127670220263863,0.0105628303513402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,0,36,239,7,8,1,2,70,119,26,1,3,0,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224,18,0,160,397,117,1,0,0,0,178,0,0,0,0,1998,"USA",180,74,"R","R",2023
"139","10fedf67aa649b50c9974dd8fdfef7a128e5adc3",308,0,617,0,0,0,0,0,0,1.03972852512156,19.9054396272285,4.99580632090762,88.3421339998921,-1.78051978163195,5.87224540370041,0.19935157373989,0.487311120931723,0.0874795121870784,2.23406932705086,4.23998884954609,-128.575684308397,-3.84814589303442,0.519199035055751,26.1284445863867,-25.1331088024111,88.9363750724993,2758.81839848651,6.60076819021049,-0.00113952419459209,-0.00628612676095107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,608,29,234,9,16,2,10,97,141,48,2,4,3,4,12,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,573,0,21,473,175,0,0,0,0,0,0,0,0,0,1990,"USA",205,74,"R","R",2016
"140","112e9c31b28d12e1a7d852612ee49697bac8d49c",152,0,152,0,0,0,0,0,0,1.02857142857143,17.6285714285714,4.34285714285714,91.6538384766028,-2.47479693803928,5.01128768700121,-0.367132147274494,0.55878297192037,0.0931560197455606,2.50388555658627,7.36116138757945,-133.304486275738,-1.70633738717159,-6.75729241105704,27.9716048707936,-24.6980281567737,92.1342703846041,2269.53597791324,6.54355464705363,0.00377399598021027,-0.0401323964131107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,146,4,63,3,1,0,2,21,34,17,0,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,0,81,2,0,91,0,0,0,0,136,0,0,0,0,1999,"USA",220,74,"R","R",2023
"141","1135f07053712b4212356258dd930c6e57fd16a5",244,0,731,0,0,0,0,0,0,1.04711581555864,20.2262596629673,5.09355462205971,89.4925034924737,-2.39832341358928,5.8209938161468,-0.331891043166461,0.501811491680176,-0.0735593797567179,2.20025158954523,6.45071592820483,-130.154898707515,-3.96186959792509,-6.34156444442345,27.0208856700341,-24.9779381251031,88.8864877126601,2450.06577530747,5.90597446484577,0.00373493138788322,-0.00725100871905382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,722,27,304,20,14,3,4,111,155,41,2,7,4,8,21,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842,0,0,629,1078,348,1,0,0,0,0,0,0,0,0,1994,"D.R.",225,74,"R","R",2019
"142","11414d3c42573a52b9032d1287494a78a912c4af",10,0,10,0,0,0,0,0,0,2,38,10,86.6998333333333,-1.59903333333333,5.73496904761905,-0.208157142857143,0.519933333333333,-0.113869047619048,2.37801666666667,4.04350942514235,-126.149378332118,-2.91714844751651,-4.45785440194698,26.5135860172122,-24.9811454893355,86.1661428571429,2207.74761904762,5.9937619047619,-0.017957380952381,0.0388242857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,12,0,0,0,0,0,0,9,0,0,0,0,1993,"USA",190,75,"R","R",2023
"143","11416d11059c8d9746e5810a0b83471293d2bfef",673,0,1346,0,0,0,0,0,0,3.1323613174839,96.2067483902922,24.9559744923229,88.127933224053,-2.14749704454058,5.47995851559253,0.118803464922884,0.414075060970466,0.0972287893922999,2.2678044253737,5.33962808716791,-128.202831548729,-2.61398661875729,-0.902220288612106,26.810236057934,-26.1803984808464,88.5527573747032,2516.43657137555,6.58624218823986,-8.88931548033352e-05,0.00376819726252762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1346,0,48,565,17,22,1,12,192,337,79,2,3,3,20,40,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128,231,330,668,1326,2,1,243,391,1,868,0,0,0,0,1986,"Japan",220,77,"R","R",2012
"144","116aec26be3439b07bbd475b06f5aaee96216044",230,0,230,0,0,0,0,0,0,2.81818181818182,78.5454545454545,20.9090909090909,87.3866082146861,0.827104010468113,5.64878465366787,0.411143640371909,0.898770284281906,-0.0595474917954986,2.23912192821364,-3.03447090704585,-127.253837012767,-3.95695488160355,5.24333392167764,24.7693827982945,-21.5041296708963,88.1686357947059,2023.25774598955,6.61760108134047,0.00292292604131818,0.0139594151682838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,10,106,6,4,0,2,34,30,26,1,1,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0,0,0,284,199,0,0,0,0,0,0,0,0,0,1998,"USA",210,75,"L","L",2023
"145","116bf451ad3ada01098811683426047231cca18e",254,0,763,0,0,0,0,0,0,1,14.9446106656405,3.89640735497435,85.7416974001411,1.48085872023199,6.59943699588951,-0.010738826410029,0.628091587404642,-0.280016683498685,2.11715236789599,-4.16585843555388,-124.726818815679,-5.61064772020769,1.58015561520205,24.9849020636695,-23.5662303544623,85.6098958147697,2224.09078858431,6.19698637852119,-0.00186849482477013,-0.00283084580747687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,39,301,14,10,0,5,83,206,61,0,5,0,7,25,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243,285,0,14,1351,34,0,0,0,0,0,0,0,0,0,1989,"USA",255,77,"R","L",2012
"146","116ef4a0acb2548f70160ff681055e4a75b6e73a",17,17,0,4.46666666666667,148.630952380952,30.1547619047619,0.176470588235294,0,1.82352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,3,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,"Venezuela",190,73,"R","R",2015
"147","119143ca72109f71f10887b424837edad0759c34",7,7,0,3.83333333333333,137.583333333333,24.0833333333333,0.142857142857143,0.142857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"148","1197ad8826628a3b6a30dce1a669fec173342b7b",78,148,7,4.85161290322581,148.671922595375,13.8625478715569,0.14822376480196,0.141772151898734,2.06680277664353,0.554838709677419,11.6516129032258,3.88387096774194,25.0244147465438,-0.767909984639017,3.51975145929339,-0.19247619047619,0.905576036866359,0.0535551459293395,1.7900153609831,1.25990794957032,-35.8425651208327,3.8907965327329,-1.23381219790349,4.68866161274446,-16.1157512610506,23.3612196620584,603.129493087558,2.02384024577573,0,0.0303721351766513,10,1,79,0,0,1,2,3,0,11,31,5,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,44,31,19,4,7,27,55,23,5,0,7,0,3,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,"USA",190,70,"L","R",2019
"149","11b85cd37020641f93aa2a693daca038e45ef77e",39,0,39,0,0,0,0,0,0,1.14285714285714,21.2857142857143,5.57142857142857,88.7099881229881,-0.834002943352943,5.94464727494728,-0.456649346949347,1.02530480630481,0.0598085581085581,1.92091176046176,3.15238872515445,-129.056698134262,-5.99094223914075,-6.06464094920032,26.6692518342442,-19.169867988714,89.3687275502275,2164.1888955489,6.68468784918785,-0.00151572631072631,-0.00272251396751397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,11,1,1,1,1,8,6,5,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,31,51,11,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"150","11d5f4e38d7491e880c99a6717db9f0fb3d03495",80,77,3,4.71830985915493,134.277114427861,7.30049751243781,0.103896103896104,0.0779220779220779,1.93506493506494,1,4,1.5,74.3208333333333,-2.11,6.03958333333333,-1.08875,1.30875,0.103333333333333,3.52583333333333,6.22977791445186,-108.071504085522,-0.213749121242621,-9.63984655772399,18.6867345352757,-22.071886119047,72.475,1747.04166666667,4.8625,0,0.110916666666667,0,2,27,0,0,2,2,2,2,8,27,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,12,10,1,3,10,25,11,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,"Venezuela",145,72,"R","R",2022
"151","12028005df07089e40044426d9183bdc4e87f5f7",44,0,44,0,0,0,0,0,0,1.16666666666667,27.3333333333333,7.33333333333333,91.1014197674019,3.45239422928262,5.23708231335463,0.330143344585309,0.921871025304061,0.0695462533498248,2.25202438500653,-9.38314824567041,-132.370343900276,-3.6528973846343,6.0034310869044,26.9479104871721,-20.5216465412518,92.8588855390641,2257.67053163437,7.29922000618429,0.000128847789115646,0.0104517970951007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2,16,2,0,0,1,9,7,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,17,0,5,0,0,0,0,0,0,0,0,0,0,1997,"USA",220,80,"L","L",2023
"152","120fba62e2804d7697e21b532789bf87100f7aaf",119,238,0,5.1112842266093,144.935178197493,9.89202022272324,0.180672268907563,0.109243697478992,2.39915966386555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,106,0,2,2,3,5,1,32,53,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,61,35,44,10,8,35,77,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,"USA",205,72,"L","L",2022
"153","121048ecdf300d2ec18b79f9632d2e0e4ecb925e",246,738,0,5.69666912921737,125.344816921356,6.54273603888696,0.244530575956619,0.0746783374216593,2.25745257452575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,8,370,1,7,29,12,4,1,142,67,34,0,15,5,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,301,105,165,10,4,87,365,147,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,"USA",175,68,"R","R",2020
"154","12247d6cbcc4925adc0c67a04fff4b9991171894",530,0,530,0,0,0,0,0,0,2.83333333333333,89.4583333333333,22.0833333333333,89.7684683492294,-2.04569354295934,5.87964068434077,-0.487118393166787,0.530213331647148,0.113397204889695,2.4824792441263,6.55365104771489,-130.55435816815,-3.61695270445757,-8.41612609034912,26.6804855328121,-24.5090342495832,90.6572443501056,2329.51439561012,6.78163818769027,0.000225615080803642,0.00345046148894767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,0,17,215,12,15,0,6,79,99,54,0,2,0,8,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,656,0,621,0,105,0,0,0,0,0,0,0,0,0,1997,"USA",227,78,"R","R",2023
"155","1283c202465a158258273e47609c0946ab2380b3",299,299,0,5.03125,164.139228110599,13.3647291305186,0.194630872483221,0.214765100671141,2.7056856187291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,105,0,0,6,5,14,1,37,81,24,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,58,41,47,15,21,53,78,51,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,"USA",205,74,"R","R",2023
"156","128f3d8f2092540735e1a741529518b8058d4758",8,0,8,0,0,0,0,0,0,1,30,8,88.875,-1.89875,5.56225,0.0856875,0.5116875,-0.0150625,2.569,4.55803628563218,-129.313442753279,-2.39043262572099,-0.916536991577222,28.518106018569,-24.594996876229,89.67625,2455,6.9075,-2.5e-05,-0.04240625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,3,0,1,4,0,0,0,0,0,0,0,0,0,1999,"Venezuela",212,75,"R","R",2023
"157","128fe6dd25440763451e54ebbf3e946fc7dd735d",100,0,299,0,0,0,0,0,0,1.12617816965643,22.1050560692504,5.48321499472395,94.7968927197669,-1.66751521563858,5.66524585737933,-0.995414516294885,0.795694595200539,-0.153188111670153,2.18014306128001,6.15667672540559,-137.852229983733,-5.16881267555947,-14.5606367696265,30.5341800610739,-20.7575509990703,94.0918283710665,2157.17837597855,5.89822692134859,0.00340162789636856,0.0047910108166776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,17,124,9,7,0,1,41,51,36,0,0,0,2,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,8,558,191,122,0,0,0,0,0,0,0,0,0,1991,"D.R.",263,75,"R","R",2020
